,USERID,MOVIEID,RATING
2492,19,1238,3.0
2493,19,1240,4.0
2494,19,1256,4.0
2495,19,1257,3.0
2496,19,1258,2.0
2497,19,1259,3.0
2498,19,1265,4.0
2499,19,1267,3.0
2500,19,1269,4.0
2501,19,1270,4.0
2502,19,1278,4.0
2503,19,1285,5.0
2504,19,1291,5.0
2505,19,1297,4.0
2506,19,1307,3.0
2507,19,1322,2.0
2508,19,1324,2.0
2509,19,1330,2.0
2510,19,1333,3.0
2511,19,1339,2.0
2512,19,1342,2.0
2513,19,1345,3.0
2514,19,1346,2.0
2515,19,1347,2.0
2516,19,1355,2.0
2517,19,1356,3.0
2518,19,1359,3.0
2519,19,1367,1.0
2520,19,1371,3.0
2521,19,1372,5.0
2522,19,1373,1.0
2523,19,1374,5.0
2524,19,1375,3.0
2525,19,1376,4.0
2526,19,1377,3.0
2527,19,1378,3.0
2528,19,1379,2.0
2529,19,1380,3.0
2530,19,1391,3.0
2531,19,1394,3.0
2532,19,1396,3.0
2533,19,1405,2.0
2534,19,1407,3.0
2535,19,1409,3.0
2536,19,1427,1.0
2537,19,1441,3.0
2538,19,1456,2.0
2539,19,1457,3.0
2540,19,1461,3.0
2541,19,1474,2.0
2542,19,1479,3.0
2543,19,1485,3.0
2544,19,1489,2.0
2545,19,1499,1.0
2546,19,1500,2.0
2547,19,1517,3.0
2548,19,1527,5.0
2549,19,1542,2.0
2550,19,1544,1.0
2551,19,1550,2.0
2552,19,1551,2.0
2553,19,1552,3.0
2554,19,1556,1.0
2555,19,1562,1.0
2556,19,1566,4.0
2557,19,1569,3.0
2558,19,1573,4.0
2559,19,1580,2.0
2560,19,1583,3.0
2561,19,1584,3.0
2562,19,1588,2.0
2563,19,1590,1.0
2564,19,1591,2.0
2565,19,1593,2.0
2566,19,1597,2.0
2567,19,1603,2.0
2568,19,1610,3.0
2569,19,1614,2.0
2570,19,1617,4.0
2571,19,1625,4.0
2572,19,1644,2.0
2573,19,1645,2.0
2574,19,1648,2.0
2575,19,1653,4.0
2576,19,1658,5.0
2577,19,1663,3.0
2578,19,1665,1.0
2579,19,1676,2.0
2580,19,1679,2.0
2581,19,1681,3.0
2582,19,1688,3.0
2583,19,1689,2.0
2584,19,1690,1.0
2585,19,1702,3.0
2586,19,1717,3.0
2587,19,1718,2.0
2588,19,1722,3.0
2589,19,1732,3.0
2590,19,1747,2.0
2591,19,1748,3.0
2592,19,1754,2.0
2593,19,1777,3.0
2594,19,1779,2.0
2595,19,1783,1.0
2596,19,1784,2.0
2597,19,1798,1.0
2598,19,1805,3.0
2599,19,1806,2.0
2600,19,1812,3.0
2601,19,1816,1.0
2602,19,1831,2.0
2603,19,1834,3.0
2604,19,1845,3.0
2605,19,1848,2.0
2606,19,1855,2.0
2607,19,1862,1.0
2608,19,1881,1.0
2609,19,1882,2.0
2610,19,1885,2.0
2611,19,1888,2.0
2612,19,1891,2.0
2613,19,1892,2.0
2614,19,1894,2.0
2615,19,1895,2.0
2616,19,1906,2.0
2617,19,1907,3.0
2618,19,1909,3.0
2619,19,1911,2.0
2620,19,1917,2.0
2621,19,1918,3.0
2622,19,1919,2.0
2623,19,1920,3.0
2624,19,1921,3.0
2625,19,1923,4.0
2626,19,1924,2.0
2627,19,1963,3.0
2628,19,1967,5.0
2629,19,1968,2.0
2630,19,1970,3.0
2631,19,1971,3.0
2632,19,1972,1.0
2633,19,1973,2.0
2634,19,1991,2.0
2635,19,1994,3.0
2636,19,2000,3.0
2637,19,2001,2.0
2638,19,2002,3.0
2639,19,2003,3.0
2640,19,2004,3.0
2641,19,2005,4.0
2642,19,2011,2.0
2643,19,2012,3.0
2644,19,2014,2.0
2645,19,2015,3.0
2646,19,2016,3.0
2647,19,2026,2.0
2648,19,2027,1.0
2649,19,2033,3.0
2650,19,2034,2.0
2651,19,2036,2.0
2652,19,2037,4.0
2653,19,2040,2.0
2654,19,2041,4.0
2655,19,2044,3.0
2656,19,2046,2.0
2657,19,2048,3.0
2658,19,2052,2.0
2659,19,2053,2.0
2660,19,2054,3.0
2661,19,2060,3.0
2662,19,2065,2.0
2663,19,2072,2.0
2664,19,2078,2.0
2665,19,2081,4.0
2666,19,2082,3.0
2667,19,2088,3.0
2668,19,2092,2.0
2669,19,2094,4.0
2670,19,2097,3.0
2671,19,2100,3.0
2672,19,2105,3.0
2673,19,2108,3.0
2674,19,2110,3.0
2675,19,2111,3.0
2676,19,2115,3.0
2677,19,2118,2.0
2678,19,2123,3.0
2679,19,2133,3.0
2680,19,2134,2.0
2681,19,2137,4.0
2682,19,2139,3.0
2683,19,2140,4.0
2684,19,2143,3.0
2685,19,2144,3.0
2686,19,2145,2.0
2687,19,2148,2.0
2688,19,2150,3.0
2689,19,2153,3.0
2690,19,2167,3.0
2691,19,2169,2.0
2692,19,2171,2.0
2693,19,2174,4.0
2694,19,2184,3.0
2695,19,2186,4.0
2696,19,2193,3.0
2697,19,2203,3.0
2698,19,2206,3.0
2699,19,2227,3.0
2700,19,2232,3.0
2701,19,2243,2.0
2702,19,2244,2.0
2703,19,2245,3.0
2704,19,2248,3.0
2705,19,2249,3.0
2706,19,2253,4.0
2707,19,2255,2.0
2708,19,2261,2.0
2709,19,2263,2.0
2710,19,2266,3.0
2711,19,2267,2.0
2712,19,2279,2.0
2713,19,2287,3.0
2714,19,2294,3.0
2715,19,2302,3.0
2716,19,2315,2.0
2717,19,2320,3.0
2718,19,2321,3.0
2719,19,2328,2.0
2720,19,2335,3.0
2721,19,2338,1.0
2722,19,2354,2.0
2723,19,2355,3.0
2724,19,2359,4.0
2725,19,2369,2.0
2726,19,2371,4.0
2727,19,2372,1.0
2728,19,2374,2.0
2729,19,2375,2.0
2730,19,2387,3.0
2731,19,2393,3.0
2732,19,2394,3.0
2733,19,2396,4.0
2734,19,2406,3.0
2735,19,2407,2.0
2736,19,2413,3.0
2737,19,2414,3.0
2738,19,2416,3.0
2739,19,2418,2.0
2740,19,2423,4.0
2741,19,2424,2.0
2742,19,2428,3.0
2743,19,2446,2.0
2744,19,2450,2.0
2745,19,2453,3.0
2746,19,2455,2.0
2747,19,2458,2.0
2748,19,2463,2.0
2749,19,2465,1.0
2750,19,2467,3.0
2751,19,2468,2.0
2752,19,2470,3.0
2753,19,2478,2.0
2754,19,2485,3.0
2755,19,2490,3.0
2756,19,2491,4.0
2757,19,2496,3.0
2758,19,2502,2.0
2759,19,2513,1.0
2760,19,2518,2.0
2761,19,2528,2.0
2762,19,2539,2.0
2763,19,2548,2.0
2764,19,2550,3.0
2765,19,2555,1.0
2766,19,2558,2.0
2767,19,2571,4.0
2768,19,2572,3.0
2769,19,2581,3.0
2770,19,2605,2.0
2771,19,2606,4.0
2772,19,2614,1.0
2773,19,2617,3.0
2774,19,2622,3.0
2775,19,2628,3.0
2776,19,2640,3.0
2777,19,2641,3.0
2778,19,2642,1.0
2779,19,2643,1.0
2780,19,2657,3.0
2781,19,2668,2.0
2782,19,2672,3.0
2783,19,2683,3.0
2784,19,2687,2.0
2785,19,2694,2.0
2786,19,2699,3.0
2787,19,2700,4.0
2788,19,2701,1.0
2789,19,2706,3.0
2790,19,2709,2.0
2791,19,2710,2.0
2792,19,2716,4.0
2793,19,2717,1.0
2794,19,2719,2.0
2795,19,2720,1.0
2796,19,2722,2.0
2797,19,2723,5.0
2798,19,2733,2.0
2799,19,2746,3.0
2800,19,2754,1.0
2801,19,2762,4.0
2802,19,2763,4.0
2803,19,2788,2.0
2804,19,2791,2.0
2805,19,2793,2.0
2806,19,2797,3.0
2807,19,2802,3.0
2808,19,2804,3.0
2809,19,2806,2.0
2810,19,2808,2.0
2811,19,2822,2.0
2812,19,2836,3.0
2813,19,2840,2.0
2814,19,2857,3.0
2815,19,2858,4.0
2816,19,2860,2.0
2817,19,2867,3.0
2818,19,2870,3.0
2819,19,2883,3.0
2820,19,2888,3.0
2821,19,2898,2.0
2822,19,2900,2.0
2823,19,2901,1.0
2824,19,2915,2.0
2825,19,2916,3.0
2826,19,2918,5.0
2827,19,2936,4.0
2828,19,2953,3.0
2829,19,2959,5.0
2830,19,2968,5.0
2831,19,2985,3.0
2832,19,2987,5.0
2833,19,2995,2.0
2834,19,2997,4.0
2835,19,3005,2.0
2836,19,3016,3.0
2837,19,3017,2.0
2838,19,3031,2.0
2839,19,3032,3.0
2840,19,3033,2.0
2841,19,3034,3.0
2842,19,3035,4.0
2843,19,3039,3.0
2844,19,3040,3.0
2845,19,3044,3.0
2846,19,3048,2.0
2847,19,3052,3.0
2848,19,3056,4.0
2849,19,3063,2.0
2850,19,3064,2.0
2851,19,3070,5.0
2852,19,3072,2.0
2853,19,3081,3.0
2854,19,3082,2.0
2855,19,3087,3.0
2856,19,3101,1.0
2857,19,3104,2.0
2858,19,3108,4.0
2859,19,3113,2.0
2860,19,3114,2.0
2861,19,3146,1.0
2862,19,3156,1.0
2863,19,3175,4.0
2864,19,3176,1.0
2865,19,3190,1.0
2866,19,3203,2.0
2867,19,3213,4.0
2868,19,3219,2.0
2869,19,3225,3.0
2870,19,3238,1.0
2871,19,3243,3.0
2872,19,3247,3.0
2873,19,3248,2.0
2874,19,3253,2.0
2875,19,3254,2.0
2876,19,3255,2.0
2877,19,3257,2.0
2878,19,3258,2.0
2879,19,3263,2.0
2880,19,3264,3.0
2881,19,3269,2.0
2882,19,3273,2.0
2883,19,3300,3.0
2884,19,3301,2.0
2885,19,3308,2.0
2886,19,3316,2.0
2887,19,3324,2.0
2888,19,3355,2.0
2889,19,3358,5.0
2890,19,3361,2.0
2891,19,3370,2.0
2892,19,3387,2.0
2893,19,3393,1.0
2894,19,3394,3.0
2895,19,3395,3.0
2896,19,3396,5.0
2897,19,3397,2.0
2898,19,3398,2.0
2899,19,3400,3.0
2900,19,3401,2.0
2901,19,3409,2.0
2902,19,3418,3.0
2903,19,3421,4.0
2904,19,3424,2.0
2905,19,3440,2.0
2906,19,3448,3.0
2907,19,3450,3.0
2908,19,3454,2.0
2909,19,3466,2.0
2910,19,3471,4.0
2911,19,3476,3.0
2912,19,3477,5.0
2913,19,3479,3.0
2914,19,3481,2.0
2915,19,3483,2.0
2916,19,3484,2.0
2917,19,3489,2.0
2918,19,3497,2.0
2919,19,3499,3.0
2920,19,3500,2.0
2921,19,3501,2.0
2922,19,3505,3.0
2923,19,3510,3.0
2924,19,3515,3.0
2925,19,3526,2.0
2926,19,3534,2.0
2927,19,3535,2.0
2928,19,3536,2.0
2929,19,3548,2.0
2930,19,3550,3.0
2931,19,3551,3.0
2932,19,3578,3.0
2933,19,3584,2.0
2934,19,3591,2.0
2935,19,3594,2.0
2936,19,3608,3.0
2937,19,3622,3.0
2938,19,3623,2.0
2939,19,3624,3.0
2940,19,3662,3.0
2941,19,3671,3.0
2942,19,3683,3.0
2943,19,3685,3.0
2944,19,3686,3.0
2945,19,3692,3.0
2946,19,3693,2.0
2947,19,3698,2.0
2948,19,3699,2.0
2949,19,3701,2.0
2950,19,3704,2.0
2951,19,3705,2.0
2952,19,3706,3.0
2953,19,3708,2.0
2954,19,3712,3.0
2955,19,3717,2.0
2956,19,3740,2.0
2957,19,3743,2.0
2958,19,3744,2.0
2959,19,3745,4.0
2960,19,3751,3.0
2961,19,3752,3.0
2962,19,3754,4.0
2963,19,3763,3.0
2964,19,3770,2.0
2965,19,3784,2.0
2966,19,3785,1.0
2967,19,3793,4.0
2968,19,3797,3.0
2969,19,3798,2.0
2970,19,3802,2.0
2971,19,3809,3.0
2972,19,3825,3.0
2973,19,3826,1.0
2974,19,3835,2.0
2975,19,3837,1.0
2976,19,3839,1.0
2977,20,2,3.0
2978,20,8,1.0
2979,20,13,4.0
2980,20,34,4.0
2981,20,48,5.0
2982,20,107,3.5
2983,20,158,3.0
2984,20,239,4.5
2985,20,262,4.5
2986,20,317,3.5
2987,20,362,4.0
2988,20,364,5.0
2989,20,531,4.5
2990,20,551,5.0
2991,20,586,3.0
2992,20,588,5.0
2993,20,594,5.0
2994,20,595,5.0
2995,20,596,4.5
2996,20,661,5.0
2997,20,709,3.0
2998,20,720,5.0
2999,20,783,3.5
3000,20,801,2.5
3001,20,837,4.0
3002,20,899,4.0
3003,20,914,4.5
3004,20,919,5.0
3005,20,986,3.5
3006,20,1010,3.0
3007,20,1012,4.0
3008,20,1013,4.0
3009,20,1015,3.5
3010,20,1018,3.5
3011,20,1021,2.0
3012,20,1022,4.5
3013,20,1025,5.0
3014,20,1028,4.5
3015,20,1029,4.5
3016,20,1030,3.0
3017,20,1031,3.0
3018,20,1032,3.5
3019,20,1035,4.5
3020,20,1073,5.0
3021,20,1088,4.5
3022,20,1097,5.0
3023,20,1148,5.0
3024,20,1282,4.5
3025,20,1333,3.5
3026,20,1367,3.0
3027,20,1380,5.0
3028,20,1489,4.0
3029,20,1547,3.0
3030,20,1566,4.5
3031,20,1688,4.5
3032,20,1722,3.0
3033,20,1848,3.0
3034,20,1876,2.0
3035,20,1907,5.0
3036,20,1919,3.5
3037,20,1947,5.0
3038,20,2005,5.0
3039,20,2006,2.0
3040,20,2018,4.0
3041,20,2033,4.0
3042,20,2048,3.5
3043,20,2054,2.5
3044,20,2059,3.5
3045,20,2078,4.5
3046,20,2080,4.0
3047,20,2081,5.0
3048,20,2083,5.0
3049,20,2085,4.0
3050,20,2087,4.5
3051,20,2089,4.5
3052,20,2090,3.0
3053,20,2092,3.0
3054,20,2096,4.0
3055,20,2100,3.5
3056,20,2116,2.5
3057,20,2135,5.0
3058,20,2137,4.5
3059,20,2140,4.0
3060,20,2141,4.5
3061,20,2161,4.5
3062,20,2167,2.0
3063,20,2294,3.5
3064,20,2300,5.0
3065,20,2355,4.0
3066,20,2394,5.0
3067,20,2430,2.0
3068,20,2565,3.5
3069,20,2617,2.5
3070,20,2657,5.0
3071,20,2687,4.5
3072,20,2700,4.5
3073,20,2701,1.0
3074,20,2709,5.0
3075,20,2746,4.5
3076,20,2761,4.5
3077,20,2770,2.5
3078,20,2804,5.0
3079,20,2857,4.0
3080,20,2941,4.0
3081,20,2987,5.0
3082,20,3034,5.0
3083,20,3114,5.0
3084,20,3157,3.0
3085,20,3159,5.0
3086,20,3189,3.5
3087,20,3300,3.0
3088,20,3301,3.5
3089,20,3396,5.0
3090,20,3397,5.0
3091,20,3398,5.0
3092,20,3408,3.5
3093,20,3410,4.0
3094,20,3438,4.0
3095,20,3483,3.5
3096,20,3510,3.0
3097,20,3512,3.0
3098,20,3535,1.0
3099,20,3536,1.5
3100,20,3549,5.0
3101,20,3555,3.0
3102,20,3565,3.0
3103,20,3578,4.5
3104,20,3615,2.5
3105,20,3623,3.0
3106,20,3624,2.0
3107,20,3744,1.0
3108,20,3751,5.0
3109,20,3753,3.0
3110,20,3755,4.5
3111,20,3784,2.5
3112,20,3793,3.5
3113,20,3852,4.0
3114,20,3882,2.5
3115,20,3897,4.5
3116,20,3948,3.5
3117,20,3967,4.5
3118,20,3972,3.0
3119,20,3977,3.5
3120,20,3986,2.5
3121,20,3988,3.5
3122,20,3990,0.5
3123,20,3994,2.5
3124,20,3996,3.5
3125,20,3999,2.0
3126,20,4014,4.0
3127,20,4016,4.5
3128,20,4019,4.0
3129,20,4022,3.5
3130,20,4025,3.5
3131,20,4027,4.0
3132,20,4029,4.0
3133,20,4039,5.0
3134,20,4054,2.5
3135,20,4090,3.5
3136,20,4154,4.0
3137,20,4161,3.5
3138,20,4226,3.5
3139,20,4232,0.5
3140,20,4246,5.0
3141,20,4270,0.5
3142,20,4299,3.5
3143,20,4306,5.0
3144,20,4308,3.5
3145,20,4310,4.0
3146,20,4344,3.5
3147,20,4366,1.5
3148,20,4367,0.5
3149,20,4369,2.0
3150,20,4370,3.0
3151,20,4378,3.5
3152,20,4446,3.5
3153,20,4447,3.0
3154,20,4449,2.0
3155,20,4519,3.5
3156,20,4638,1.5
3157,20,4641,3.0
3158,20,4643,3.0
3159,20,4700,4.0
3160,20,4718,3.0
3161,20,4720,3.5
3162,20,4734,1.0
3163,20,4776,3.5
3164,20,4783,3.5
3165,20,4816,3.5
3166,20,4821,0.5
3167,20,4846,2.5
3168,20,4848,1.5
3169,20,4865,3.0
3170,20,4886,4.0
3171,20,4896,4.5
3172,20,4901,3.5
3173,20,4979,4.0
3174,20,4990,4.0
3175,20,4993,5.0
3176,20,4995,5.0
3177,20,5013,4.5
3178,20,5014,4.0
3179,20,5015,4.0
3180,20,5103,4.0
3181,20,5110,3.0
3182,20,5171,2.0
3183,20,5218,5.0
3184,20,5254,3.0
3185,20,5293,3.5
3186,20,5299,4.0
3187,20,5313,0.5
3188,20,5349,3.0
3189,20,5364,4.0
3190,20,5378,4.0
3191,20,5388,4.0
3192,20,5418,3.0
3193,20,5419,0.5
3194,20,5445,4.5
3195,20,5463,2.0
3196,20,5481,1.0
3197,20,5502,3.0
3198,20,5504,0.5
3199,20,5507,0.5
3200,20,5618,5.0
3201,20,5630,3.5
3202,20,5679,3.5
3203,20,5693,4.0
3204,20,5785,4.0
3205,20,5816,4.5
3206,20,5952,5.0
3207,20,5989,4.5
3208,20,5991,5.0
3209,20,6143,4.0
3210,20,6156,3.0
3211,20,6157,2.0
3212,20,6166,1.5
3213,20,6170,4.0
3214,20,6297,4.0
3215,20,6333,4.0
3216,20,6345,5.0
3217,20,6358,3.5
3218,20,6365,4.0
3219,21,1,3.5
3220,21,2,3.5
3221,21,10,5.0
3222,21,19,2.5
3223,21,38,2.5
3224,21,44,1.0
3225,21,48,3.0
3226,21,145,3.0
3227,21,165,3.5
3228,21,170,2.0
3229,21,260,4.5
3230,21,293,3.0
3231,21,296,3.5
3232,21,355,4.0
3233,21,356,4.5
3234,21,364,4.0
3235,21,367,3.0
3236,21,370,5.0
3237,21,435,1.0
3238,21,480,4.0
3239,21,500,2.5
3240,21,541,3.5
3241,21,551,0.5
3242,21,586,2.5
3243,21,588,4.0
3244,21,589,3.5
3245,21,592,3.5
3246,21,597,4.0
3247,21,648,4.5
3248,21,719,3.5
3249,21,733,3.5
3250,21,743,4.0
3251,21,745,3.0
3252,21,780,3.5
3253,21,858,2.5
3254,21,902,3.0
3255,21,1036,3.5
3256,21,1148,3.0
3257,21,1196,4.5
3258,21,1198,4.0
3259,21,1200,2.0
3260,21,1210,4.5
3261,21,1214,1.5
3262,21,1221,2.5
3263,21,1230,2.5
3264,21,1240,3.5
3265,21,1265,3.5
3266,21,1270,5.0
3267,21,1291,4.0
3268,21,1370,3.5
3269,21,1391,0.5
3270,21,1527,2.5
3271,21,1544,4.5
3272,21,1573,2.5
3273,21,1580,4.5
3274,21,1704,3.5
3275,21,1721,3.5
3276,21,1722,5.0
3277,21,1909,2.0
3278,21,1918,3.5
3279,21,2000,3.5
3280,21,2001,2.5
3281,21,2002,3.5
3282,21,2006,2.5
3283,21,2011,5.0
3284,21,2012,5.0
3285,21,2023,2.5
3286,21,2052,3.0
3287,21,2087,2.0
3288,21,2115,4.0
3289,21,2167,3.5
3290,21,2174,1.0
3291,21,2273,3.5
3292,21,2288,0.5
3293,21,2355,3.0
3294,21,2376,4.5
3295,21,2378,2.5
3296,21,2402,3.0
3297,21,2403,2.5
3298,21,2424,4.0
3299,21,2529,4.0
3300,21,2541,4.0
3301,21,2571,4.0
3302,21,2617,3.5
3303,21,2628,4.0
3304,21,2671,4.0
3305,21,2683,2.5
3306,21,2700,2.5
3307,21,2706,5.0
3308,21,2716,3.5
3309,21,2717,4.0
3310,21,2724,3.0
3311,21,2762,0.5
3312,21,2763,4.0
3313,21,2858,2.0
3314,21,2916,4.0
3315,21,2947,4.5
3316,21,2948,4.5
3317,21,2949,4.5
3318,21,2953,3.0
3319,21,2959,2.0
3320,21,2985,3.5
3321,21,2989,4.5
3322,21,2990,4.5
3323,21,2991,4.5
3324,21,2993,4.5
3325,21,3000,0.5
3326,21,3022,4.0
3327,21,3082,5.0
3328,21,3114,3.5
3329,21,3253,4.0
3330,21,3462,3.0
3331,21,3489,3.5
3332,21,3578,2.5
3333,21,3617,2.0
3334,21,3623,4.0
3335,21,3633,4.5
3336,21,3635,4.5
3337,21,3638,4.5
3338,21,3639,4.5
3339,21,3697,2.5
3340,21,3793,3.5
3341,21,3868,4.0
3342,21,3869,4.0
3343,21,3948,3.5
3344,21,3984,4.5
3345,21,3988,1.0
3346,21,4005,4.0
3347,21,4040,2.5
3348,21,4085,3.5
3349,21,4306,4.0
3350,21,4446,3.5
3351,21,4489,4.5
3352,21,4545,4.0
3353,21,4621,2.5
3354,21,4638,4.0
3355,21,4700,3.0
3356,21,4701,3.5
3357,21,4718,4.5
3358,21,4886,3.5
3359,21,4896,4.0
3360,21,4963,4.5
3361,21,4973,3.0
3362,21,4993,1.5
3363,21,5218,4.0
3364,21,5219,3.0
3365,21,5254,3.0
3366,21,5266,1.0
3367,21,5349,3.0
3368,21,5378,4.0
3369,21,5418,4.0
3370,21,5445,4.5
3371,21,5459,4.5
3372,21,5481,3.0
3373,21,5574,4.0
3374,21,5796,2.0
3375,21,5816,4.0
3376,21,5872,5.0
3377,21,5952,2.0
3378,21,5989,3.5
3379,21,6155,3.5
3380,21,6166,2.0
3381,21,6365,3.5
3382,21,6373,3.0
3383,21,6503,3.5
3384,21,6539,4.0
3385,21,6548,3.5
3386,21,6874,1.5
3387,21,6934,4.0
3388,21,6942,4.0
3389,21,7143,4.0
3390,21,7153,1.5
3391,21,7373,3.0
3392,21,7438,1.5
3393,21,7569,4.5
3394,21,7570,4.5
3395,21,7573,5.0
3396,21,7701,2.5
3397,21,8360,4.0
3398,21,8368,4.0
3399,21,8529,4.5
3400,21,8574,0.5
3401,21,8636,3.0
3402,21,8644,4.0
3403,21,8665,4.0
3404,21,8798,4.0
3405,21,8946,3.0
3406,21,8961,3.5
3407,21,8972,4.0
3408,21,8984,4.5
3409,21,26340,3.0
3410,21,30793,3.5
3411,21,30816,3.0
3412,21,30825,3.5
3413,21,31433,3.5
3414,21,31685,3.5
3415,21,32296,3.5
3416,21,32587,3.0
3417,21,33004,4.5
3418,21,33493,4.5
3419,21,33615,4.0
3420,21,33679,4.0
3421,21,33794,3.5
3422,21,34048,3.5
3423,21,34150,3.0
3424,21,34162,3.0
3425,21,36519,3.5
3426,21,38038,1.5
3427,21,39715,2.5
3428,21,40629,1.5
3429,21,40815,4.0
3430,21,41566,3.0
3431,21,44022,3.5
3432,21,44191,2.5
3433,21,45186,3.5
3434,21,45447,3.5
3435,21,45499,3.5
3436,21,45672,3.0
3437,21,46972,3.5
3438,21,47566,4.0
3439,21,47997,5.0
3440,21,49272,4.0
3441,21,49286,3.5
3442,21,50189,2.0
3443,21,50872,3.5
3444,21,51084,3.5
3445,21,51662,3.5
3446,21,52730,0.5
3447,21,52973,3.5
3448,21,53121,4.5
3449,21,53125,4.0
3450,21,53322,4.5
3451,21,53972,3.0
3452,21,53996,3.5
3453,21,54276,3.5
3454,21,54286,4.0
3455,21,56775,3.5
3456,21,57640,3.0
3457,21,58025,2.0
3458,21,58559,3.5
3459,21,58998,4.5
3460,21,59315,4.0
3461,21,59369,3.0
3462,21,59429,2.5
3463,21,59615,4.0
3464,21,59784,3.5
3465,21,59900,3.0
3466,21,60074,3.5
3467,21,60397,3.5
3468,21,61160,1.0
3469,21,63082,3.5
3470,21,63113,3.5
3471,21,63859,3.5
3472,21,64032,2.5
3473,21,66934,0.5
3474,21,68791,3.5
3475,21,68793,3.5
3476,21,68954,4.5
3477,21,69122,3.5
3478,21,69406,3.5
3479,21,69526,3.5
3480,21,69644,4.0
3481,21,69844,4.0
3482,21,70286,3.5
3483,21,72378,3.5
3484,21,72641,3.0
3485,21,72998,4.0
3486,21,73017,2.5
3487,21,73106,2.0
3488,21,73319,3.0
3489,21,73321,3.5
3490,21,73858,1.5
3491,21,74789,2.5
3492,21,76093,3.5
3493,21,76251,2.5
3494,21,77561,4.0
3495,21,78469,3.5
3496,21,78499,4.0
3497,21,78637,4.5
3498,21,79132,3.5
3499,21,79134,2.0
3500,21,79185,4.0
3501,21,79293,3.5
3502,21,79592,3.5
3503,21,80166,3.0
3504,21,80463,3.0
3505,21,81229,3.5
3506,21,81564,2.5
3507,21,81591,1.0
3508,21,81834,3.0
3509,21,81845,3.5
3510,21,82202,4.0
3511,21,84152,3.5
3512,21,85259,4.0
3513,21,86068,0.5
3514,21,87232,3.5
3515,21,87520,3.5
3516,21,88125,4.0
3517,21,88140,3.5
3518,21,88405,2.5
3519,21,88744,3.0
3520,21,89745,4.0
3521,21,90249,3.5
3522,21,91500,3.5
3523,21,91529,3.5
3524,21,91535,3.5
3525,21,91630,4.0
3526,21,93510,3.0
3527,21,94503,3.0
3528,21,94677,4.0
3529,21,94777,4.0
3530,21,95067,3.0
3531,21,95167,3.5
3532,21,95170,4.0
3533,21,95441,3.5
3534,21,95510,3.5
3535,21,95738,3.0
3536,21,96004,2.0
3537,21,96079,4.0
3538,21,96588,3.5
3539,21,97913,2.0
3540,21,97938,3.5
3541,21,98124,3.5
3542,21,99114,3.5
3543,21,99532,1.5
3544,21,101864,4.5
3545,21,102125,3.5
3546,21,102481,4.0
3547,21,102716,3.0
3548,21,102993,2.0
3549,21,103141,4.0
3550,21,103228,3.5
3551,21,103253,3.0
3552,21,103335,4.0
3553,21,103339,3.5
3554,21,103372,3.5
3555,21,103384,4.0
3556,21,103801,0.5
3557,21,103810,3.5
3558,21,103819,1.5
3559,21,103883,3.5
3560,21,104211,4.0
3561,21,104374,3.5
3562,21,104841,4.0
3563,21,105213,2.0
3564,21,105653,4.0
3565,21,105844,2.0
3566,21,105954,3.5
3567,21,106072,3.5
3568,21,106487,4.0
3569,21,106489,3.0
3570,21,106491,3.5
3571,21,106540,2.5
3572,21,106696,4.0
3573,21,106782,3.0
3574,21,106916,3.0
3575,21,106918,3.5
3576,21,106920,2.5
3577,21,107013,0.5
3578,21,107141,4.0
3579,21,107449,1.5
3580,21,108156,3.0
3581,21,108190,3.5
3582,21,108932,1.0
3583,21,108945,3.0
3584,21,109374,3.5
3585,21,109487,3.0
3586,21,109576,2.5
3587,21,109723,3.5
3588,21,109864,1.5
3589,21,110102,3.5
3590,21,110130,4.0
3591,21,110553,3.0
3592,21,111113,2.5
3593,21,111362,3.5
3594,21,111617,4.0
3595,21,111743,3.5
3596,21,111759,4.5
3597,21,111781,4.5
3598,21,111844,3.5
3599,21,112006,3.5
3600,21,112138,3.5
3601,21,112175,3.5
3602,21,112852,4.0
3603,21,114180,3.5
3604,21,114818,1.0
3605,21,115149,3.5
3606,21,115502,3.5
3607,21,115617,4.0
3608,21,115877,3.5
3609,21,116797,2.5
3610,21,116823,3.5
3611,21,117368,3.5
3612,21,117529,4.0
3613,21,117572,2.5
3614,21,117590,3.5
3615,21,117851,3.0
3616,21,117922,3.5
3617,21,119141,0.5
3618,21,119145,4.0
3619,21,119155,3.5
3620,21,119964,2.0
3621,21,122882,3.5
3622,21,122886,4.0
3623,21,122892,3.5
3624,21,122896,4.0
3625,21,122900,3.5
3626,21,122904,3.5
3627,21,122922,4.0
3628,21,126548,3.0
3629,21,130450,3.0
3630,21,132157,2.5
3631,21,133419,3.0
3632,21,134368,3.5
3633,21,134393,2.5
3634,21,134853,4.0
3635,21,135133,3.5
3636,21,135536,3.5
3637,21,135861,0.5
3638,21,135887,4.5
3639,21,136016,3.0
3640,21,136020,4.0
3641,21,138036,3.5
3642,21,138186,0.5
3643,21,139642,0.5
3644,21,139717,0.5
3645,21,139915,2.5
3646,21,140301,3.0
3647,21,142536,2.5
3648,21,143245,1.5
3649,21,143385,4.0
3650,21,148675,2.0
3651,21,149380,1.5
3652,21,152081,4.0
3653,21,160565,1.0
3654,21,160872,0.5
3655,21,164179,4.0
3656,21,164909,3.5
3657,21,166492,3.5
3658,21,167036,4.0
3659,21,168248,3.5
3660,21,168252,3.0
3661,21,173307,0.5
